2022-11-09 09:00:01,18202.8
2022-11-09 09:00:02,18653.95
2022-11-09 09:00:03,18695.55
2022-11-09 09:00:04,18680.9
2022-11-09 09:00:05,18628.85
2022-11-09 09:00:06,18546.1
2022-11-09 09:00:07,18499.6
2022-11-09 09:00:08,18487.55
2022-11-09 09:00:09,18463.95
2022-11-09 09:00:10,18439.6
2022-11-09 09:00:11,18422.15
2022-11-09 09:00:12,18413.45
2022-11-09 09:00:13,18413.25
2022-11-09 09:00:14,18391.5
2022-11-09 09:00:15,18380
2022-11-09 09:00:16,18378.75
2022-11-09 09:00:17,18401.35
2022-11-09 09:00:18,18400.55
2022-11-09 09:00:19,18403.3
2022-11-09 09:00:20,18402.7
2022-11-09 09:00:21,18397.7
2022-11-09 09:00:22,18379
2022-11-09 09:00:23,18392.15
2022-11-09 09:00:24,18390.55
2022-11-09 09:00:25,18390.6
2022-11-09 09:00:26,18392.45
2022-11-09 09:00:27,18401.3
2022-11-09 09:00:28,18395.45
2022-11-09 09:00:29,18395.7
2022-11-09 09:00:30,18395.05
2022-11-09 09:00:31,18394.3
2022-11-09 09:00:32,18397.35
2022-11-09 09:00:33,18383.3
2022-11-09 09:00:34,18392.55
2022-11-09 09:00:35,18418.95
2022-11-09 09:00:36,18414.25
2022-11-09 09:00:37,18407.2
2022-11-09 09:00:38,18392.8
2022-11-09 09:00:39,18391.95
2022-11-09 09:00:40,18391.6
2022-11-09 09:00:41,18392
2022-11-09 09:00:42,18401.7
2022-11-09 09:00:43,18401.1
2022-11-09 09:00:44,18376.05
2022-11-09 09:00:45,18375.9
2022-11-09 09:00:46,18377.75
2022-11-09 09:00:47,18379.75
2022-11-09 09:00:48,18374.95
2022-11-09 09:00:49,18373.35
2022-11-09 09:00:50,18373.95
2022-11-09 09:00:51,18356.15
2022-11-09 09:00:52,18359.35
2022-11-09 09:00:53,18356.8
2022-11-09 09:00:54,18355.6
2022-11-09 09:00:55,18361.8
2022-11-09 09:00:56,18370
2022-11-09 09:00:57,18367.95
2022-11-09 09:00:58,18370.7
2022-11-09 09:00:59,18369.8
2022-11-09 09:01:00,18370
2022-11-09 09:01:01,18370.65
2022-11-09 09:01:02,18369.2
2022-11-09 09:01:03,18369.6
2022-11-09 09:01:04,18364.4
2022-11-09 09:01:05,18360.55
2022-11-09 09:01:06,18363.25
2022-11-09 09:01:07,18364.45
2022-11-09 09:01:08,18361.3
2022-11-09 09:01:09,18359.3
2022-11-09 09:01:10,18358.2
2022-11-09 09:01:11,18357.7
2022-11-09 09:01:12,18357.7
2022-11-09 09:01:13,18356.1
2022-11-09 09:01:14,18355.75
2022-11-09 09:01:15,18355.65
2022-11-09 09:01:16,18350.4
2022-11-09 09:01:17,18349.15
2022-11-09 09:01:18,18349.05
2022-11-09 09:01:19,18351
2022-11-09 09:01:20,18350.75
2022-11-09 09:01:21,18350.55
2022-11-09 09:01:22,18349.5
2022-11-09 09:01:23,18349.25
2022-11-09 09:01:24,18347.8
2022-11-09 09:01:25,18348.25
2022-11-09 09:01:26,18347.55
2022-11-09 09:01:27,18347.05
2022-11-09 09:01:28,18345.7
2022-11-09 09:01:29,18346.65
2022-11-09 09:01:30,18346.8
2022-11-09 09:01:31,18346.3
2022-11-09 09:01:32,18345.7
2022-11-09 09:01:33,18345.25
2022-11-09 09:01:34,18348.4
2022-11-09 09:01:35,18348.15
2022-11-09 09:01:36,18348.4
2022-11-09 09:01:37,18348.15
2022-11-09 09:01:38,18347.1
2022-11-09 09:01:39,18341.95
2022-11-09 09:01:40,18341.65
2022-11-09 09:01:41,18341.05
2022-11-09 09:01:42,18341
2022-11-09 09:01:43,18341
2022-11-09 09:01:44,18340.95
2022-11-09 09:01:45,18344.55
2022-11-09 09:01:46,18343.75
2022-11-09 09:01:47,18343.75
2022-11-09 09:01:48,18343.75
2022-11-09 09:01:49,18344.45
2022-11-09 09:01:50,18344.35
2022-11-09 09:01:51,18342.95
2022-11-09 09:01:52,18344.55
2022-11-09 09:01:53,18344.55
2022-11-09 09:01:54,18339.75
2022-11-09 09:01:55,18338.3
2022-11-09 09:01:56,18339
2022-11-09 09:01:57,18336.6
2022-11-09 09:01:58,18336.5
2022-11-09 09:01:59,18336.35
2022-11-09 09:02:00,18333
2022-11-09 09:02:01,18327.3
2022-11-09 09:02:02,18323.9
2022-11-09 09:02:03,18320.05
2022-11-09 09:02:04,18318.45
2022-11-09 09:02:05,18318.55
2022-11-09 09:02:06,18318.4
2022-11-09 09:02:07,18317.55
2022-11-09 09:02:08,18315.45
2022-11-09 09:02:09,18313.2
2022-11-09 09:02:10,18311.15
2022-11-09 09:02:11,18305.45
2022-11-09 09:02:12,18304.45
2022-11-09 09:02:13,18302.65
2022-11-09 09:02:14,18303.6
2022-11-09 09:02:15,18305.15
2022-11-09 09:02:16,18303.5
2022-11-09 09:02:17,18303.9
2022-11-09 09:02:18,18316.4
2022-11-09 09:02:19,18316.5
2022-11-09 09:02:20,18316.5
2022-11-09 09:02:21,18316.5
2022-11-09 09:02:22,18316.45
2022-11-09 09:02:23,18316.15
2022-11-09 09:02:24,18316.15
2022-11-09 09:02:25,18305.75
2022-11-09 09:02:26,18305.1
2022-11-09 09:02:27,18305.35
2022-11-09 09:02:28,18299.9
2022-11-09 09:02:29,18297.65
2022-11-09 09:02:30,18297.8
2022-11-09 09:02:31,18298.85
2022-11-09 09:02:32,18299.1
2022-11-09 09:02:33,18300.9
2022-11-09 09:02:34,18300
2022-11-09 09:02:35,18300.8
2022-11-09 09:02:36,18298
2022-11-09 09:02:37,18296.25
2022-11-09 09:02:38,18296.05
2022-11-09 09:02:39,18300.85
2022-11-09 09:02:40,18301.05
2022-11-09 09:02:41,18300.25
2022-11-09 09:02:42,18302.2
2022-11-09 09:02:43,18302.3
2022-11-09 09:02:44,18294.95
2022-11-09 09:02:45,18294.9
2022-11-09 09:02:46,18294.55
2022-11-09 09:02:47,18296.1
2022-11-09 09:02:48,18295.65
2022-11-09 09:02:49,18295.4
2022-11-09 09:02:50,18295.35
2022-11-09 09:02:51,18294.8
2022-11-09 09:02:52,18293.15
2022-11-09 09:02:53,18292.95
2022-11-09 09:02:54,18300
2022-11-09 09:02:55,18301.3
2022-11-09 09:02:56,18301.35
2022-11-09 09:02:57,18306.05
2022-11-09 09:02:58,18305.85
2022-11-09 09:02:59,18298.1
2022-11-09 09:03:00,18298.2
2022-11-09 09:03:01,18292.7
2022-11-09 09:03:02,18294.75
2022-11-09 09:03:03,18293.05
2022-11-09 09:03:04,18296.2
2022-11-09 09:03:05,18296.6
2022-11-09 09:03:06,18296.8
2022-11-09 09:03:07,18297.7
2022-11-09 09:03:08,18297.1
2022-11-09 09:03:09,18298.8
2022-11-09 09:03:10,18299.2
2022-11-09 09:03:11,18299.2
2022-11-09 09:03:12,18298.2
2022-11-09 09:03:13,18296.75
2022-11-09 09:03:14,18289.75
2022-11-09 09:03:15,18289.8
2022-11-09 09:03:16,18289.4
2022-11-09 09:03:17,18286.45
2022-11-09 09:03:18,18287.55
2022-11-09 09:03:19,18291.9
2022-11-09 09:03:20,18291.05
2022-11-09 09:03:21,18290.3
2022-11-09 09:03:22,18289.6
2022-11-09 09:03:23,18289.45
2022-11-09 09:03:24,18292.3
2022-11-09 09:03:25,18292.35
2022-11-09 09:03:26,18291.45
2022-11-09 09:03:27,18291.9
2022-11-09 09:03:28,18292.3
2022-11-09 09:03:29,18287.35
2022-11-09 09:03:30,18284.55
2022-11-09 09:03:31,18285.75
2022-11-09 09:03:32,18274.1
2022-11-09 09:03:33,18265.35
2022-11-09 09:03:34,18256.4
2022-11-09 09:03:35,18254.3
